"Timestamp","ProcessName","Pid","WorkingSetMiB","PrivateMemoryMiB","MainWindowTitle"
"2026-06-02T14:22:11","tessellum","16152","38.52","7.95","tessellum"
"2026-06-02T14:22:11","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:22:11","ai","9996","3.83","34.63",""
"2026-06-02T14:22:11","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:22:11","cef_server","36820","34.58","31.54",""
"2026-06-02T14:22:11","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:22:11","powershell","19624","10.67","67.34",""
"2026-06-02T14:22:11","copilot-language-server","38036","64.71","981.89",""
"2026-06-02T14:22:11","node","39016","20.1","117.35",""
"2026-06-02T14:22:11","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:22:11","msedgewebview2","24488","139.45","44.68",""
"2026-06-02T14:22:11","conhost","36560","1.84","1.16",""
"2026-06-02T14:22:11","conhost","38892","2.18","1.25",""
"2026-06-02T14:22:11","cef_server","36556","24.8","144.46",""
"2026-06-02T14:22:11","cef_server","31876","18.26","10.07",""
"2026-06-02T14:22:11","cef_server","39696","6.41","7.78",""
"2026-06-02T14:22:11","cef_server","28628","28.48","28.96",""
"2026-06-02T14:22:11","conhost","17552","1.79","1.18",""
"2026-06-02T14:22:11","conhost","7732","1.81","1.19",""
"2026-06-02T14:22:11","node","6444","3.21","26.17",""
"2026-06-02T14:22:11","conhost","3640","1.91","1.17",""
"2026-06-02T14:22:11","msedgewebview2","34012","13.37","2.94",""
"2026-06-02T14:22:11","msedgewebview2","42028","89.31","187.42",""
"2026-06-02T14:22:11","msedgewebview2","42084","42.17","13.8",""
"2026-06-02T14:22:11","msedgewebview2","23724","22.44","9.72",""
"2026-06-02T14:22:11","msedgewebview2","31220","119.78","70.57",""
"2026-06-02T14:22:20","POWERPNT","22240","319.4","565.94","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:22:20","rustrover64","39232","3089.41","3497.63","Tessellum ? performance.rs"
"2026-06-02T14:22:20","tessellum","16152","38.52","7.95","tessellum"
"2026-06-02T14:22:20","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:22:20","ai","9996","3.83","34.63",""
"2026-06-02T14:22:20","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:22:20","cef_server","36820","34.58","31.54",""
"2026-06-02T14:22:20","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:22:20","powershell","19624","10.66","67.32",""
"2026-06-02T14:22:20","copilot-language-server","38036","64.71","981.89",""
"2026-06-02T14:22:20","node","39016","20.1","117.35",""
"2026-06-02T14:22:20","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:22:20","msedgewebview2","24488","138.67","44.47",""
"2026-06-02T14:22:20","conhost","36560","1.84","1.16",""
"2026-06-02T14:22:20","conhost","38892","2.18","1.25",""
"2026-06-02T14:22:20","cef_server","36556","24.8","144.46",""
"2026-06-02T14:22:20","cef_server","31876","18.26","10.07",""
"2026-06-02T14:22:20","cef_server","39696","6.41","7.78",""
"2026-06-02T14:22:20","cef_server","28628","28.48","28.96",""
"2026-06-02T14:22:20","conhost","17552","1.79","1.18",""
"2026-06-02T14:22:20","conhost","7732","1.81","1.19",""
"2026-06-02T14:22:20","node","6444","3.21","26.17",""
"2026-06-02T14:22:20","conhost","3640","1.91","1.17",""
"2026-06-02T14:22:20","msedgewebview2","34012","13.37","2.94",""
"2026-06-02T14:22:20","msedgewebview2","42028","89.31","187.42",""
"2026-06-02T14:22:20","msedgewebview2","42084","42.17","13.8",""
"2026-06-02T14:22:20","msedgewebview2","23724","22.44","9.72",""
"2026-06-02T14:22:20","msedgewebview2","31220","118.93","70.54",""
"2026-06-02T14:22:29","POWERPNT","22240","319.42","565.97","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:22:29","rustrover64","39232","3089.84","3497.63","Tessellum ? performance.rs"
"2026-06-02T14:22:29","tessellum","16152","38.52","7.95","tessellum"
"2026-06-02T14:22:29","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:22:29","ai","9996","3.83","34.63",""
"2026-06-02T14:22:29","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:22:29","cef_server","36820","34.58","31.54",""
"2026-06-02T14:22:29","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:22:29","powershell","19624","10.68","67.32",""
"2026-06-02T14:22:29","copilot-language-server","38036","79.56","984.21",""
"2026-06-02T14:22:29","node","39016","20.1","117.35",""
"2026-06-02T14:22:29","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:22:29","msedgewebview2","24488","138.67","44.47",""
"2026-06-02T14:22:29","conhost","36560","1.84","1.16",""
"2026-06-02T14:22:29","conhost","38892","2.18","1.25",""
"2026-06-02T14:22:29","cef_server","36556","24.8","144.46",""
"2026-06-02T14:22:29","cef_server","31876","18.26","10.07",""
"2026-06-02T14:22:29","cef_server","39696","6.41","7.78",""
"2026-06-02T14:22:29","cef_server","28628","28.48","28.96",""
"2026-06-02T14:22:29","conhost","17552","1.79","1.18",""
"2026-06-02T14:22:29","conhost","7732","1.81","1.19",""
"2026-06-02T14:22:29","node","6444","3.21","26.17",""
"2026-06-02T14:22:29","conhost","3640","1.91","1.17",""
"2026-06-02T14:22:29","msedgewebview2","34012","13.37","2.94",""
"2026-06-02T14:22:29","msedgewebview2","42028","89.31","187.42",""
"2026-06-02T14:22:29","msedgewebview2","42084","42.17","13.8",""
"2026-06-02T14:22:29","msedgewebview2","23724","22.44","9.72",""
"2026-06-02T14:22:29","msedgewebview2","31220","118.93","70.54",""
"2026-06-02T14:22:38","POWERPNT","22240","319.54","567.92","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:22:38","rustrover64","39232","3089.84","3497.63","Tessellum ? performance.rs"
"2026-06-02T14:22:38","tessellum","16152","38.63","8.04","tessellum"
"2026-06-02T14:22:38","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:22:38","ai","9996","3.83","34.63",""
"2026-06-02T14:22:38","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:22:38","cef_server","36820","34.58","31.54",""
"2026-06-02T14:22:38","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:22:38","powershell","19624","10.68","67.32",""
"2026-06-02T14:22:38","copilot-language-server","38036","79.57","984.21",""
"2026-06-02T14:22:38","node","39016","20.1","117.35",""
"2026-06-02T14:22:38","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:22:38","msedgewebview2","24488","138.75","44.54",""
"2026-06-02T14:22:38","conhost","36560","1.84","1.16",""
"2026-06-02T14:22:38","conhost","38892","2.18","1.25",""
"2026-06-02T14:22:38","cef_server","36556","24.8","144.46",""
"2026-06-02T14:22:38","cef_server","31876","18.26","10.07",""
"2026-06-02T14:22:38","cef_server","39696","6.41","7.78",""
"2026-06-02T14:22:38","cef_server","28628","28.48","28.96",""
"2026-06-02T14:22:38","conhost","17552","1.79","1.18",""
"2026-06-02T14:22:38","conhost","7732","1.81","1.19",""
"2026-06-02T14:22:38","node","6444","3.21","26.17",""
"2026-06-02T14:22:38","conhost","3640","1.91","1.17",""
"2026-06-02T14:22:38","msedgewebview2","34012","13.37","2.94",""
"2026-06-02T14:22:38","msedgewebview2","42028","89.31","187.42",""
"2026-06-02T14:22:38","msedgewebview2","42084","42.21","13.79",""
"2026-06-02T14:22:38","msedgewebview2","23724","22.42","9.68",""
"2026-06-02T14:22:38","msedgewebview2","31220","118.66","70.41",""
"2026-06-02T14:22:47","POWERPNT","22240","319.55","565.91","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:22:47","rustrover64","39232","3089.86","3497.64","Tessellum ? performance.rs"
"2026-06-02T14:22:47","tessellum","16152","38.63","8.04","tessellum"
"2026-06-02T14:22:47","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:22:47","ai","9996","3.83","34.63",""
"2026-06-02T14:22:47","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:22:47","cef_server","36820","34.58","31.48",""
"2026-06-02T14:22:47","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:22:47","powershell","19624","10.68","67.32",""
"2026-06-02T14:22:47","copilot-language-server","38036","81.27","985.32",""
"2026-06-02T14:22:47","node","39016","20.1","117.35",""
"2026-06-02T14:22:47","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:22:47","msedgewebview2","24488","138.74","44.53",""
"2026-06-02T14:22:47","conhost","36560","1.84","1.16",""
"2026-06-02T14:22:47","conhost","38892","2.18","1.25",""
"2026-06-02T14:22:47","cef_server","36556","24.8","144.46",""
"2026-06-02T14:22:47","cef_server","31876","18.25","10.01",""
"2026-06-02T14:22:47","cef_server","39696","6.41","7.78",""
"2026-06-02T14:22:47","cef_server","28628","28.48","28.96",""
"2026-06-02T14:22:47","conhost","17552","1.79","1.18",""
"2026-06-02T14:22:47","conhost","7732","1.81","1.19",""
"2026-06-02T14:22:47","node","6444","3.21","26.17",""
"2026-06-02T14:22:47","conhost","3640","1.91","1.17",""
"2026-06-02T14:22:47","msedgewebview2","34012","13.37","2.94",""
"2026-06-02T14:22:47","msedgewebview2","42028","89.31","187.43",""
"2026-06-02T14:22:47","msedgewebview2","42084","42.21","13.79",""
"2026-06-02T14:22:47","msedgewebview2","23724","22.42","9.68",""
"2026-06-02T14:22:47","msedgewebview2","31220","118.67","70.41",""
"2026-06-02T14:22:56","POWERPNT","22240","319.59","565.94","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:22:56","rustrover64","39232","3089.89","3497.65","Tessellum ? performance.rs"
"2026-06-02T14:22:56","tessellum","16152","38.63","8.04","tessellum"
"2026-06-02T14:22:56","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:22:56","ai","9996","3.83","34.63",""
"2026-06-02T14:22:56","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:22:56","cef_server","36820","34.58","31.48",""
"2026-06-02T14:22:56","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:22:56","powershell","19624","10.7","67.34",""
"2026-06-02T14:22:56","copilot-language-server","38036","81.02","985.02",""
"2026-06-02T14:22:56","node","39016","20.1","117.35",""
"2026-06-02T14:22:56","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:22:56","msedgewebview2","24488","138.74","44.53",""
"2026-06-02T14:22:56","conhost","36560","1.84","1.16",""
"2026-06-02T14:22:56","conhost","38892","2.18","1.25",""
"2026-06-02T14:22:56","cef_server","36556","24.8","144.46",""
"2026-06-02T14:22:56","cef_server","31876","18.25","10.01",""
"2026-06-02T14:22:56","cef_server","39696","6.41","7.78",""
"2026-06-02T14:22:56","cef_server","28628","28.48","28.96",""
"2026-06-02T14:22:56","conhost","17552","1.79","1.18",""
"2026-06-02T14:22:56","conhost","7732","1.81","1.19",""
"2026-06-02T14:22:56","node","6444","3.21","26.17",""
"2026-06-02T14:22:56","conhost","3640","1.91","1.17",""
"2026-06-02T14:22:56","msedgewebview2","34012","13.37","2.94",""
"2026-06-02T14:22:56","msedgewebview2","42028","89.31","187.43",""
"2026-06-02T14:22:56","msedgewebview2","42084","42.21","13.79",""
"2026-06-02T14:22:56","msedgewebview2","23724","22.42","9.68",""
"2026-06-02T14:22:56","msedgewebview2","31220","118.67","70.41",""
"2026-06-02T14:23:06","POWERPNT","22240","319.71","567.95","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:23:06","rustrover64","39232","3089.84","3497.57","Tessellum ? performance.rs"
"2026-06-02T14:23:06","tessellum","16152","38.63","8.04","tessellum"
"2026-06-02T14:23:06","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:23:06","ai","9996","3.83","34.63",""
"2026-06-02T14:23:06","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:23:06","cef_server","36820","34.58","31.48",""
"2026-06-02T14:23:06","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:23:06","powershell","19624","10.69","67.32",""
"2026-06-02T14:23:06","copilot-language-server","38036","81.02","985.02",""
"2026-06-02T14:23:06","node","39016","20.1","117.35",""
"2026-06-02T14:23:06","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:23:06","msedgewebview2","24488","138.75","44.54",""
"2026-06-02T14:23:06","conhost","36560","1.84","1.16",""
"2026-06-02T14:23:06","conhost","38892","2.18","1.25",""
"2026-06-02T14:23:06","cef_server","36556","24.8","144.46",""
"2026-06-02T14:23:06","cef_server","31876","18.26","10.01",""
"2026-06-02T14:23:06","cef_server","39696","6.41","7.78",""
"2026-06-02T14:23:06","cef_server","28628","28.48","28.96",""
"2026-06-02T14:23:06","conhost","17552","1.79","1.18",""
"2026-06-02T14:23:06","conhost","7732","1.81","1.19",""
"2026-06-02T14:23:06","node","6444","3.21","26.17",""
"2026-06-02T14:23:06","conhost","3640","1.91","1.17",""
"2026-06-02T14:23:06","msedgewebview2","34012","13.37","2.94",""
"2026-06-02T14:23:06","msedgewebview2","42028","89.31","187.43",""
"2026-06-02T14:23:06","msedgewebview2","42084","42.21","13.79",""
"2026-06-02T14:23:06","msedgewebview2","23724","22.42","9.68",""
"2026-06-02T14:23:06","msedgewebview2","31220","118.68","70.41",""
"2026-06-02T14:23:15","POWERPNT","22240","320.16","566.95","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:23:15","rustrover64","39232","3089.85","3497.57","Tessellum ? performance.rs"
"2026-06-02T14:23:15","tessellum","16152","38.59","7.98","tessellum"
"2026-06-02T14:23:15","Ines.UserService","34520","7.72","73.85",""
"2026-06-02T14:23:15","ai","9996","3.83","34.63",""
"2026-06-02T14:23:15","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:23:15","cef_server","36820","34.58","31.48",""
"2026-06-02T14:23:15","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:23:15","powershell","19624","10.7","67.38",""
"2026-06-02T14:23:15","copilot-language-server","38036","81.02","985.02",""
"2026-06-02T14:23:15","node","39016","20.1","117.35",""
"2026-06-02T14:23:15","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:23:15","msedgewebview2","24488","138.75","44.54",""
"2026-06-02T14:23:15","conhost","36560","1.84","1.16",""
"2026-06-02T14:23:15","conhost","38892","2.18","1.25",""
"2026-06-02T14:23:15","cef_server","36556","24.8","144.46",""
"2026-06-02T14:23:15","cef_server","31876","18.26","10.01",""
"2026-06-02T14:23:15","cef_server","39696","6.41","7.78",""
"2026-06-02T14:23:15","cef_server","28628","28.48","28.96",""
"2026-06-02T14:23:15","conhost","17552","1.79","1.18",""
"2026-06-02T14:23:15","conhost","7732","1.81","1.19",""
"2026-06-02T14:23:15","node","6444","3.21","26.17",""
"2026-06-02T14:23:15","conhost","3640","1.91","1.17",""
"2026-06-02T14:23:15","msedgewebview2","34012","13.32","2.85",""
"2026-06-02T14:23:15","msedgewebview2","42028","89.21","187.27",""
"2026-06-02T14:23:15","msedgewebview2","42084","42.17","13.69",""
"2026-06-02T14:23:15","msedgewebview2","23724","22.41","9.6",""
"2026-06-02T14:23:15","msedgewebview2","31220","118.69","70.3",""
"2026-06-02T14:23:23","POWERPNT","22240","320.13","565.94","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:23:23","rustrover64","39232","3089.85","3497.57","Tessellum ? performance.rs"
"2026-06-02T14:23:23","tessellum","16152","38.59","7.98","tessellum"
"2026-06-02T14:23:23","Ines.UserService","34520","7.72","73.85",""
"2026-06-02T14:23:23","ai","9996","3.83","34.63",""
"2026-06-02T14:23:23","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:23:24","cef_server","36820","34.58","31.48",""
"2026-06-02T14:23:24","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:23:24","powershell","19624","10.7","67.38",""
"2026-06-02T14:23:24","copilot-language-server","38036","81.02","985.02",""
